Name,Class,Parent,ROI,Measurements
AI_Abnormal_996,Abnormal,,RECTANGLE (163840 5120 256 256),AI_Confidence:0.730;Method:MONAI_Demo
AI_Abnormal_997,Abnormal,,RECTANGLE (164352 5120 256 256),AI_Confidence:0.880;Method:MONAI_Demo
AI_Abnormal_998,Abnormal,,RECTANGLE (165376 5120 256 256),AI_Confidence:0.744;Method:MONAI_Demo
AI_Abnormal_999,Abnormal,,RECTANGLE (166912 5120 256 256),AI_Confidence:0.938;Method:MONAI_Demo
AI_Abnormal_1000,Abnormal,,RECTANGLE (167936 5120 256 256),AI_Confidence:0.853;Method:MONAI_Demo
AI_Abnormal_1001,Abnormal,,RECTANGLE (168960 5120 256 256),AI_Confidence:0.894;Method:MONAI_Demo
AI_Abnormal_1002,Abnormal,,RECTANGLE (169472 5120 256 256),AI_Confidence:0.935;Method:MONAI_Demo
AI_Abnormal_1003,Abnormal,,RECTANGLE (172032 5120 256 256),AI_Confidence:0.899;Method:MONAI_Demo
AI_Abnormal_1004,Abnormal,,RECTANGLE (173056 5120 256 256),AI_Confidence:0.733;Method:MONAI_Demo
AI_Abnormal_1005,Abnormal,,RECTANGLE (173568 5120 256 256),AI_Confidence:0.847;Method:MONAI_Demo
AI_Abnormal_1006,Abnormal,,RECTANGLE (174080 5120 256 256),AI_Confidence:0.784;Method:MONAI_Demo
AI_Abnormal_1007,Abnormal,,RECTANGLE (178176 5120 256 256),AI_Confidence:0.706;Method:MONAI_Demo
AI_Abnormal_1008,Abnormal,,RECTANGLE (178688 5120 256 256),AI_Confidence:0.864;Method:MONAI_Demo
AI_Abnormal_1009,Abnormal,,RECTANGLE (181248 5120 256 256),AI_Confidence:0.761;Method:MONAI_Demo
AI_Abnormal_1010,Abnormal,,RECTANGLE (6656 5632 256 256),AI_Confidence:0.875;Method:MONAI_Demo
AI_Abnormal_1011,Abnormal,,RECTANGLE (21504 5632 256 256),AI_Confidence:0.804;Method:MONAI_Demo
AI_Abnormal_1012,Abnormal,,RECTANGLE (23552 5632 256 256),AI_Confidence:0.973;Method:MONAI_Demo
AI_Abnormal_1013,Abnormal,,RECTANGLE (24064 5632 256 256),AI_Confidence:0.948;Method:MONAI_Demo
AI_Abnormal_1014,Abnormal,,RECTANGLE (26112 5632 256 256),AI_Confidence:0.759;Method:MONAI_Demo
AI_Abnormal_1015,Abnormal,,RECTANGLE (30208 5632 256 256),AI_Confidence:0.879;Method:MONAI_Demo
AI_Abnormal_1016,Abnormal,,RECTANGLE (31232 5632 256 256),AI_Confidence:0.872;Method:MONAI_Demo
AI_Abnormal_1017,Abnormal,,RECTANGLE (33280 5632 256 256),AI_Confidence:0.882;Method:MONAI_Demo
AI_Abnormal_1018,Abnormal,,RECTANGLE (33792 5632 256 256),AI_Confidence:0.901;Method:MONAI_Demo
AI_Abnormal_1019,Abnormal,,RECTANGLE (38912 5632 256 256),AI_Confidence:0.710;Method:MONAI_Demo
AI_Abnormal_1020,Abnormal,,RECTANGLE (39424 5632 256 256),AI_Confidence:0.968;Method:MONAI_Demo
AI_Abnormal_1021,Abnormal,,RECTANGLE (39936 5632 256 256),AI_Confidence:0.908;Method:MONAI_Demo
AI_Abnormal_1022,Abnormal,,RECTANGLE (40448 5632 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_1023,Abnormal,,RECTANGLE (42496 5632 256 256),AI_Confidence:0.881;Method:MONAI_Demo
AI_Abnormal_1024,Abnormal,,RECTANGLE (46080 5632 256 256),AI_Confidence:0.766;Method:MONAI_Demo
AI_Abnormal_1025,Abnormal,,RECTANGLE (47616 5632 256 256),AI_Confidence:0.885;Method:MONAI_Demo
AI_Abnormal_1026,Abnormal,,RECTANGLE (48128 5632 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_1027,Abnormal,,RECTANGLE (48640 5632 256 256),AI_Confidence:0.909;Method:MONAI_Demo
AI_Abnormal_1028,Abnormal,,RECTANGLE (50688 5632 256 256),AI_Confidence:0.974;Method:MONAI_Demo
AI_Abnormal_1029,Abnormal,,RECTANGLE (53760 5632 256 256),AI_Confidence:0.881;Method:MONAI_Demo
AI_Abnormal_1030,Abnormal,,RECTANGLE (55296 5632 256 256),AI_Confidence:0.797;Method:MONAI_Demo
AI_Abnormal_1031,Abnormal,,RECTANGLE (56832 5632 256 256),AI_Confidence:0.846;Method:MONAI_Demo
AI_Abnormal_1032,Abnormal,,RECTANGLE (58368 5632 256 256),AI_Confidence:0.705;Method:MONAI_Demo
AI_Abnormal_1033,Abnormal,,RECTANGLE (58880 5632 256 256),AI_Confidence:0.713;Method:MONAI_Demo
AI_Abnormal_1034,Abnormal,,RECTANGLE (60928 5632 256 256),AI_Confidence:0.873;Method:MONAI_Demo
AI_Abnormal_1035,Abnormal,,RECTANGLE (62976 5632 256 256),AI_Confidence:0.752;Method:MONAI_Demo
AI_Abnormal_1036,Abnormal,,RECTANGLE (67072 5632 256 256),AI_Confidence:0.747;Method:MONAI_Demo
AI_Abnormal_1037,Abnormal,,RECTANGLE (71168 5632 256 256),AI_Confidence:0.779;Method:MONAI_Demo
AI_Abnormal_1038,Abnormal,,RECTANGLE (71680 5632 256 256),AI_Confidence:0.750;Method:MONAI_Demo
AI_Abnormal_1039,Abnormal,,RECTANGLE (72704 5632 256 256),AI_Confidence:0.823;Method:MONAI_Demo
AI_Abnormal_1040,Abnormal,,RECTANGLE (73728 5632 256 256),AI_Confidence:0.883;Method:MONAI_Demo
AI_Abnormal_1041,Abnormal,,RECTANGLE (76800 5632 256 256),AI_Confidence:0.934;Method:MONAI_Demo
AI_Abnormal_1042,Abnormal,,RECTANGLE (77312 5632 256 256),AI_Confidence:0.723;Method:MONAI_Demo
AI_Abnormal_1043,Abnormal,,RECTANGLE (79872 5632 256 256),AI_Confidence:0.713;Method:MONAI_Demo
AI_Abnormal_1044,Abnormal,,RECTANGLE (83456 5632 256 256),AI_Confidence:0.899;Method:MONAI_Demo
AI_Abnormal_1045,Abnormal,,RECTANGLE (87040 5632 256 256),AI_Confidence:0.754;Method:MONAI_Demo
AI_Abnormal_1046,Abnormal,,RECTANGLE (89088 5632 256 256),AI_Confidence:0.790;Method:MONAI_Demo
AI_Abnormal_1047,Abnormal,,RECTANGLE (90624 5632 256 256),AI_Confidence:0.970;Method:MONAI_Demo
AI_Abnormal_1048,Abnormal,,RECTANGLE (91136 5632 256 256),AI_Confidence:0.892;Method:MONAI_Demo
AI_Abnormal_1049,Abnormal,,RECTANGLE (91648 5632 256 256),AI_Confidence:0.750;Method:MONAI_Demo
AI_Abnormal_1050,Abnormal,,RECTANGLE (94208 5632 256 256),AI_Confidence:0.817;Method:MONAI_Demo
AI_Abnormal_1051,Abnormal,,RECTANGLE (94720 5632 256 256),AI_Confidence:0.812;Method:MONAI_Demo
AI_Abnormal_1052,Abnormal,,RECTANGLE (95744 5632 256 256),AI_Confidence:0.831;Method:MONAI_Demo
AI_Abnormal_1053,Abnormal,,RECTANGLE (98304 5632 256 256),AI_Confidence:0.824;Method:MONAI_Demo
AI_Abnormal_1054,Abnormal,,RECTANGLE (98816 5632 256 256),AI_Confidence:0.838;Method:MONAI_Demo
AI_Abnormal_1055,Abnormal,,RECTANGLE (103936 5632 256 256),AI_Confidence:0.902;Method:MONAI_Demo
AI_Abnormal_1056,Abnormal,,RECTANGLE (111104 5632 256 256),AI_Confidence:0.852;Method:MONAI_Demo
AI_Abnormal_1057,Abnormal,,RECTANGLE (114176 5632 256 256),AI_Confidence:0.725;Method:MONAI_Demo
AI_Abnormal_1058,Abnormal,,RECTANGLE (115712 5632 256 256),AI_Confidence:0.768;Method:MONAI_Demo
AI_Abnormal_1059,Abnormal,,RECTANGLE (118272 5632 256 256),AI_Confidence:0.858;Method:MONAI_Demo
AI_Abnormal_1060,Abnormal,,RECTANGLE (119808 5632 256 256),AI_Confidence:0.940;Method:MONAI_Demo
AI_Abnormal_1061,Abnormal,,RECTANGLE (120832 5632 256 256),AI_Confidence:0.732;Method:MONAI_Demo
AI_Abnormal_1062,Abnormal,,RECTANGLE (122368 5632 256 256),AI_Confidence:0.921;Method:MONAI_Demo
AI_Abnormal_1063,Abnormal,,RECTANGLE (124928 5632 256 256),AI_Confidence:0.701;Method:MONAI_Demo
AI_Abnormal_1064,Abnormal,,RECTANGLE (125440 5632 256 256),AI_Confidence:0.788;Method:MONAI_Demo
AI_Abnormal_1065,Abnormal,,RECTANGLE (126464 5632 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_1066,Abnormal,,RECTANGLE (128512 5632 256 256),AI_Confidence:0.844;Method:MONAI_Demo
AI_Abnormal_1067,Abnormal,,RECTANGLE (132096 5632 256 256),AI_Confidence:0.711;Method:MONAI_Demo
AI_Abnormal_1068,Abnormal,,RECTANGLE (138752 5632 256 256),AI_Confidence:0.821;Method:MONAI_Demo
AI_Abnormal_1069,Abnormal,,RECTANGLE (146432 5632 256 256),AI_Confidence:0.744;Method:MONAI_Demo
AI_Abnormal_1070,Abnormal,,RECTANGLE (158208 5632 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_1071,Abnormal,,RECTANGLE (160256 5632 256 256),AI_Confidence:0.761;Method:MONAI_Demo
AI_Abnormal_1072,Abnormal,,RECTANGLE (161280 5632 256 256),AI_Confidence:0.884;Method:MONAI_Demo
AI_Abnormal_1073,Abnormal,,RECTANGLE (161792 5632 256 256),AI_Confidence:0.725;Method:MONAI_Demo
AI_Abnormal_1074,Abnormal,,RECTANGLE (163840 5632 256 256),AI_Confidence:0.822;Method:MONAI_Demo
AI_Abnormal_1075,Abnormal,,RECTANGLE (164352 5632 256 256),AI_Confidence:0.821;Method:MONAI_Demo
AI_Abnormal_1076,Abnormal,,RECTANGLE (164864 5632 256 256),AI_Confidence:0.917;Method:MONAI_Demo
AI_Abnormal_1077,Abnormal,,RECTANGLE (166912 5632 256 256),AI_Confidence:0.780;Method:MONAI_Demo
AI_Abnormal_1078,Abnormal,,RECTANGLE (167424 5632 256 256),AI_Confidence:0.949;Method:MONAI_Demo
AI_Abnormal_1079,Abnormal,,RECTANGLE (168960 5632 256 256),AI_Confidence:0.800;Method:MONAI_Demo
AI_Abnormal_1080,Abnormal,,RECTANGLE (171008 5632 256 256),AI_Confidence:0.742;Method:MONAI_Demo
AI_Abnormal_1081,Abnormal,,RECTANGLE (171520 5632 256 256),AI_Confidence:0.935;Method:MONAI_Demo
AI_Abnormal_1082,Abnormal,,RECTANGLE (173056 5632 256 256),AI_Confidence:0.745;Method:MONAI_Demo
AI_Abnormal_1083,Abnormal,,RECTANGLE (173568 5632 256 256),AI_Confidence:0.944;Method:MONAI_Demo
AI_Abnormal_1084,Abnormal,,RECTANGLE (176128 5632 256 256),AI_Confidence:0.765;Method:MONAI_Demo
AI_Abnormal_1085,Abnormal,,RECTANGLE (176640 5632 256 256),AI_Confidence:0.780;Method:MONAI_Demo
AI_Abnormal_1086,Abnormal,,RECTANGLE (177664 5632 256 256),AI_Confidence:0.791;Method:MONAI_Demo
AI_Abnormal_1087,Abnormal,,RECTANGLE (178176 5632 256 256),AI_Confidence:0.807;Method:MONAI_Demo
AI_Abnormal_1088,Abnormal,,RECTANGLE (180224 5632 256 256),AI_Confidence:0.778;Method:MONAI_Demo
AI_Abnormal_1089,Abnormal,,RECTANGLE (184320 5632 256 256),AI_Confidence:0.867;Method:MONAI_Demo
AI_Abnormal_1090,Abnormal,,RECTANGLE (184832 5632 256 256),AI_Confidence:0.779;Method:MONAI_Demo
AI_Abnormal_1091,Abnormal,,RECTANGLE (186368 5632 256 256),AI_Confidence:0.935;Method:MONAI_Demo
AI_Abnormal_1092,Abnormal,,RECTANGLE (186880 5632 256 256),AI_Confidence:0.748;Method:MONAI_Demo
AI_Abnormal_1093,Abnormal,,RECTANGLE (0 6144 256 256),AI_Confidence:0.832;Method:MONAI_Demo
AI_Abnormal_1094,Abnormal,,RECTANGLE (512 6144 256 256),AI_Confidence:0.808;Method:MONAI_Demo
AI_Abnormal_1095,Abnormal,,RECTANGLE (1024 6144 256 256),AI_Confidence:0.786;Method:MONAI_Demo
AI_Abnormal_1096,Abnormal,,RECTANGLE (5632 6144 256 256),AI_Confidence:0.929;Method:MONAI_Demo
AI_Abnormal_1097,Abnormal,,RECTANGLE (15360 6144 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_1098,Abnormal,,RECTANGLE (15872 6144 256 256),AI_Confidence:0.795;Method:MONAI_Demo
AI_Abnormal_1099,Abnormal,,RECTANGLE (16896 6144 256 256),AI_Confidence:0.742;Method:MONAI_Demo
AI_Abnormal_1100,Abnormal,,RECTANGLE (27136 6144 256 256),AI_Confidence:0.752;Method:MONAI_Demo
AI_Abnormal_1101,Abnormal,,RECTANGLE (30208 6144 256 256),AI_Confidence:0.715;Method:MONAI_Demo
AI_Abnormal_1102,Abnormal,,RECTANGLE (30720 6144 256 256),AI_Confidence:0.876;Method:MONAI_Demo
AI_Abnormal_1103,Abnormal,,RECTANGLE (31232 6144 256 256),AI_Confidence:0.968;Method:MONAI_Demo
AI_Abnormal_1104,Abnormal,,RECTANGLE (33792 6144 256 256),AI_Confidence:0.719;Method:MONAI_Demo
AI_Abnormal_1105,Abnormal,,RECTANGLE (36352 6144 256 256),AI_Confidence:0.888;Method:MONAI_Demo
AI_Abnormal_1106,Abnormal,,RECTANGLE (36864 6144 256 256),AI_Confidence:0.977;Method:MONAI_Demo
AI_Abnormal_1107,Abnormal,,RECTANGLE (38400 6144 256 256),AI_Confidence:0.812;Method:MONAI_Demo
AI_Abnormal_1108,Abnormal,,RECTANGLE (40448 6144 256 256),AI_Confidence:0.780;Method:MONAI_Demo
AI_Abnormal_1109,Abnormal,,RECTANGLE (44544 6144 256 256),AI_Confidence:0.730;Method:MONAI_Demo
AI_Abnormal_1110,Abnormal,,RECTANGLE (48128 6144 256 256),AI_Confidence:0.745;Method:MONAI_Demo
AI_Abnormal_1111,Abnormal,,RECTANGLE (49664 6144 256 256),AI_Confidence:0.803;Method:MONAI_Demo
AI_Abnormal_1112,Abnormal,,RECTANGLE (51200 6144 256 256),AI_Confidence:0.872;Method:MONAI_Demo
AI_Abnormal_1113,Abnormal,,RECTANGLE (51712 6144 256 256),AI_Confidence:0.727;Method:MONAI_Demo
AI_Abnormal_1114,Abnormal,,RECTANGLE (52224 6144 256 256),AI_Confidence:0.843;Method:MONAI_Demo
AI_Abnormal_1115,Abnormal,,RECTANGLE (59392 6144 256 256),AI_Confidence:0.938;Method:MONAI_Demo
AI_Abnormal_1116,Abnormal,,RECTANGLE (60416 6144 256 256),AI_Confidence:0.728;Method:MONAI_Demo
AI_Abnormal_1117,Abnormal,,RECTANGLE (61952 6144 256 256),AI_Confidence:0.855;Method:MONAI_Demo
AI_Abnormal_1118,Abnormal,,RECTANGLE (62464 6144 256 256),AI_Confidence:0.893;Method:MONAI_Demo
AI_Abnormal_1119,Abnormal,,RECTANGLE (65024 6144 256 256),AI_Confidence:0.757;Method:MONAI_Demo
AI_Abnormal_1120,Abnormal,,RECTANGLE (68096 6144 256 256),AI_Confidence:0.721;Method:MONAI_Demo
AI_Abnormal_1121,Abnormal,,RECTANGLE (70144 6144 256 256),AI_Confidence:0.748;Method:MONAI_Demo
AI_Abnormal_1122,Abnormal,,RECTANGLE (71680 6144 256 256),AI_Confidence:0.944;Method:MONAI_Demo
AI_Abnormal_1123,Abnormal,,RECTANGLE (73216 6144 256 256),AI_Confidence:0.852;Method:MONAI_Demo
AI_Abnormal_1124,Abnormal,,RECTANGLE (74752 6144 256 256),AI_Confidence:0.803;Method:MONAI_Demo
AI_Abnormal_1125,Abnormal,,RECTANGLE (76800 6144 256 256),AI_Confidence:0.801;Method:MONAI_Demo
AI_Abnormal_1126,Abnormal,,RECTANGLE (77312 6144 256 256),AI_Confidence:0.944;Method:MONAI_Demo
AI_Abnormal_1127,Abnormal,,RECTANGLE (78848 6144 256 256),AI_Confidence:0.812;Method:MONAI_Demo
AI_Abnormal_1128,Abnormal,,RECTANGLE (80384 6144 256 256),AI_Confidence:0.782;Method:MONAI_Demo
AI_Abnormal_1129,Abnormal,,RECTANGLE (80896 6144 256 256),AI_Confidence:0.948;Method:MONAI_Demo
AI_Abnormal_1130,Abnormal,,RECTANGLE (81408 6144 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_1131,Abnormal,,RECTANGLE (83456 6144 256 256),AI_Confidence:0.849;Method:MONAI_Demo
AI_Abnormal_1132,Abnormal,,RECTANGLE (84992 6144 256 256),AI_Confidence:0.770;Method:MONAI_Demo
AI_Abnormal_1133,Abnormal,,RECTANGLE (87040 6144 256 256),AI_Confidence:0.931;Method:MONAI_Demo
AI_Abnormal_1134,Abnormal,,RECTANGLE (88064 6144 256 256),AI_Confidence:0.948;Method:MONAI_Demo
AI_Abnormal_1135,Abnormal,,RECTANGLE (91136 6144 256 256),AI_Confidence:0.719;Method:MONAI_Demo
AI_Abnormal_1136,Abnormal,,RECTANGLE (93184 6144 256 256),AI_Confidence:0.788;Method:MONAI_Demo
AI_Abnormal_1137,Abnormal,,RECTANGLE (93696 6144 256 256),AI_Confidence:0.919;Method:MONAI_Demo
AI_Abnormal_1138,Abnormal,,RECTANGLE (95744 6144 256 256),AI_Confidence:0.777;Method:MONAI_Demo
AI_Abnormal_1139,Abnormal,,RECTANGLE (96768 6144 256 256),AI_Confidence:0.786;Method:MONAI_Demo
AI_Abnormal_1140,Abnormal,,RECTANGLE (97280 6144 256 256),AI_Confidence:0.961;Method:MONAI_Demo
AI_Abnormal_1141,Abnormal,,RECTANGLE (98304 6144 256 256),AI_Confidence:0.708;Method:MONAI_Demo
AI_Abnormal_1142,Abnormal,,RECTANGLE (103424 6144 256 256),AI_Confidence:0.789;Method:MONAI_Demo
AI_Abnormal_1143,Abnormal,,RECTANGLE (104448 6144 256 256),AI_Confidence:0.920;Method:MONAI_Demo
AI_Abnormal_1144,Abnormal,,RECTANGLE (106496 6144 256 256),AI_Confidence:0.950;Method:MONAI_Demo
AI_Abnormal_1145,Abnormal,,RECTANGLE (110080 6144 256 256),AI_Confidence:0.906;Method:MONAI_Demo
AI_Abnormal_1146,Abnormal,,RECTANGLE (110592 6144 256 256),AI_Confidence:0.769;Method:MONAI_Demo
AI_Abnormal_1147,Abnormal,,RECTANGLE (113664 6144 256 256),AI_Confidence:0.833;Method:MONAI_Demo
AI_Abnormal_1148,Abnormal,,RECTANGLE (116224 6144 256 256),AI_Confidence:0.848;Method:MONAI_Demo
AI_Abnormal_1149,Abnormal,,RECTANGLE (120832 6144 256 256),AI_Confidence:0.965;Method:MONAI_Demo
AI_Abnormal_1150,Abnormal,,RECTANGLE (121856 6144 256 256),AI_Confidence:0.955;Method:MONAI_Demo
AI_Abnormal_1151,Abnormal,,RECTANGLE (124928 6144 256 256),AI_Confidence:0.786;Method:MONAI_Demo
AI_Abnormal_1152,Abnormal,,RECTANGLE (126976 6144 256 256),AI_Confidence:0.835;Method:MONAI_Demo
AI_Abnormal_1153,Abnormal,,RECTANGLE (129024 6144 256 256),AI_Confidence:0.767;Method:MONAI_Demo
AI_Abnormal_1154,Abnormal,,RECTANGLE (130048 6144 256 256),AI_Confidence:0.941;Method:MONAI_Demo
AI_Abnormal_1155,Abnormal,,RECTANGLE (130560 6144 256 256),AI_Confidence:0.881;Method:MONAI_Demo
AI_Abnormal_1156,Abnormal,,RECTANGLE (133120 6144 256 256),AI_Confidence:0.797;Method:MONAI_Demo
AI_Abnormal_1157,Abnormal,,RECTANGLE (136704 6144 256 256),AI_Confidence:0.934;Method:MONAI_Demo
AI_Abnormal_1158,Abnormal,,RECTANGLE (137728 6144 256 256),AI_Confidence:0.782;Method:MONAI_Demo
AI_Abnormal_1159,Abnormal,,RECTANGLE (139264 6144 256 256),AI_Confidence:0.887;Method:MONAI_Demo
AI_Abnormal_1160,Abnormal,,RECTANGLE (140800 6144 256 256),AI_Confidence:0.749;Method:MONAI_Demo
AI_Abnormal_1161,Abnormal,,RECTANGLE (143360 6144 256 256),AI_Confidence:0.910;Method:MONAI_Demo
AI_Abnormal_1162,Abnormal,,RECTANGLE (144896 6144 256 256),AI_Confidence:0.950;Method:MONAI_Demo
AI_Abnormal_1163,Abnormal,,RECTANGLE (148480 6144 256 256),AI_Confidence:0.923;Method:MONAI_Demo
AI_Abnormal_1164,Abnormal,,RECTANGLE (148992 6144 256 256),AI_Confidence:0.786;Method:MONAI_Demo
AI_Abnormal_1165,Abnormal,,RECTANGLE (151040 6144 256 256),AI_Confidence:0.779;Method:MONAI_Demo
AI_Abnormal_1166,Abnormal,,RECTANGLE (156160 6144 256 256),AI_Confidence:0.729;Method:MONAI_Demo
AI_Abnormal_1167,Abnormal,,RECTANGLE (156672 6144 256 256),AI_Confidence:0.790;Method:MONAI_Demo
AI_Abnormal_1168,Abnormal,,RECTANGLE (158720 6144 256 256),AI_Confidence:0.869;Method:MONAI_Demo
AI_Abnormal_1169,Abnormal,,RECTANGLE (163328 6144 256 256),AI_Confidence:0.715;Method:MONAI_Demo
AI_Abnormal_1170,Abnormal,,RECTANGLE (165376 6144 256 256),AI_Confidence:0.818;Method:MONAI_Demo
AI_Abnormal_1171,Abnormal,,RECTANGLE (165888 6144 256 256),AI_Confidence:0.768;Method:MONAI_Demo
AI_Abnormal_1172,Abnormal,,RECTANGLE (166400 6144 256 256),AI_Confidence:0.837;Method:MONAI_Demo
AI_Abnormal_1173,Abnormal,,RECTANGLE (168448 6144 256 256),AI_Confidence:0.914;Method:MONAI_Demo
AI_Abnormal_1174,Abnormal,,RECTANGLE (170496 6144 256 256),AI_Confidence:0.832;Method:MONAI_Demo
AI_Abnormal_1175,Abnormal,,RECTANGLE (171520 6144 256 256),AI_Confidence:0.950;Method:MONAI_Demo
AI_Abnormal_1176,Abnormal,,RECTANGLE (176128 6144 256 256),AI_Confidence:0.982;Method:MONAI_Demo
AI_Abnormal_1177,Abnormal,,RECTANGLE (176640 6144 256 256),AI_Confidence:0.821;Method:MONAI_Demo
AI_Abnormal_1178,Abnormal,,RECTANGLE (178176 6144 256 256),AI_Confidence:0.879;Method:MONAI_Demo
AI_Abnormal_1179,Abnormal,,RECTANGLE (181248 6144 256 256),AI_Confidence:0.702;Method:MONAI_Demo
AI_Abnormal_1180,Abnormal,,RECTANGLE (182272 6144 256 256),AI_Confidence:0.972;Method:MONAI_Demo
AI_Abnormal_1181,Abnormal,,RECTANGLE (183808 6144 256 256),AI_Confidence:0.913;Method:MONAI_Demo
AI_Abnormal_1182,Abnormal,,RECTANGLE (186368 6144 256 256),AI_Confidence:0.868;Method:MONAI_Demo
AI_Abnormal_1183,Abnormal,,RECTANGLE (188416 6144 256 256),AI_Confidence:0.783;Method:MONAI_Demo
AI_Abnormal_1184,Abnormal,,RECTANGLE (188928 6144 256 256),AI_Confidence:0.965;Method:MONAI_Demo
AI_Abnormal_1185,Abnormal,,RECTANGLE (0 6656 256 256),AI_Confidence:0.900;Method:MONAI_Demo
AI_Abnormal_1186,Abnormal,,RECTANGLE (512 6656 256 256),AI_Confidence:0.793;Method:MONAI_Demo
AI_Abnormal_1187,Abnormal,,RECTANGLE (1024 6656 256 256),AI_Confidence:0.709;Method:MONAI_Demo
AI_Abnormal_1188,Abnormal,,RECTANGLE (5632 6656 256 256),AI_Confidence:0.710;Method:MONAI_Demo
AI_Abnormal_1189,Abnormal,,RECTANGLE (13312 6656 256 256),AI_Confidence:0.870;Method:MONAI_Demo
AI_Abnormal_1190,Abnormal,,RECTANGLE (14848 6656 256 256),AI_Confidence:0.752;Method:MONAI_Demo
AI_Abnormal_1191,Abnormal,,RECTANGLE (27648 6656 256 256),AI_Confidence:0.761;Method:MONAI_Demo
AI_Abnormal_1192,Abnormal,,RECTANGLE (29184 6656 256 256),AI_Confidence:0.876;Method:MONAI_Demo
AI_Abnormal_1193,Abnormal,,RECTANGLE (35328 6656 256 256),AI_Confidence:0.710;Method:MONAI_Demo
AI_Abnormal_1194,Abnormal,,RECTANGLE (37888 6656 256 256),AI_Confidence:0.769;Method:MONAI_Demo
AI_Abnormal_1195,Abnormal,,RECTANGLE (38400 6656 256 256),AI_Confidence:0.851;Method:MONAI_Demo
AI_Abnormal_1196,Abnormal,,RECTANGLE (39936 6656 256 256),AI_Confidence:0.945;Method:MONAI_Demo
AI_Abnormal_1197,Abnormal,,RECTANGLE (40448 6656 256 256),AI_Confidence:0.861;Method:MONAI_Demo
AI_Abnormal_1198,Abnormal,,RECTANGLE (44544 6656 256 256),AI_Confidence:0.729;Method:MONAI_Demo
AI_Abnormal_1199,Abnormal,,RECTANGLE (49152 6656 256 256),AI_Confidence:0.947;Method:MONAI_Demo
AI_Abnormal_1200,Abnormal,,RECTANGLE (49664 6656 256 256),AI_Confidence:0.860;Method:MONAI_Demo
AI_Abnormal_1201,Abnormal,,RECTANGLE (53760 6656 256 256),AI_Confidence:0.850;Method:MONAI_Demo
AI_Abnormal_1202,Abnormal,,RECTANGLE (57344 6656 256 256),AI_Confidence:0.777;Method:MONAI_Demo
AI_Abnormal_1203,Abnormal,,RECTANGLE (57856 6656 256 256),AI_Confidence:0.846;Method:MONAI_Demo
AI_Abnormal_1204,Abnormal,,RECTANGLE (58368 6656 256 256),AI_Confidence:0.851;Method:MONAI_Demo
AI_Abnormal_1205,Abnormal,,RECTANGLE (59904 6656 256 256),AI_Confidence:0.969;Method:MONAI_Demo
AI_Abnormal_1206,Abnormal,,RECTANGLE (63488 6656 256 256),AI_Confidence:0.912;Method:MONAI_Demo
AI_Abnormal_1207,Abnormal,,RECTANGLE (64512 6656 256 256),AI_Confidence:0.911;Method:MONAI_Demo
AI_Abnormal_1208,Abnormal,,RECTANGLE (71680 6656 256 256),AI_Confidence:0.702;Method:MONAI_Demo
AI_Abnormal_1209,Abnormal,,RECTANGLE (72192 6656 256 256),AI_Confidence:0.714;Method:MONAI_Demo
AI_Abnormal_1210,Abnormal,,RECTANGLE (75264 6656 256 256),AI_Confidence:0.734;Method:MONAI_Demo
AI_Abnormal_1211,Abnormal,,RECTANGLE (81920 6656 256 256),AI_Confidence:0.946;Method:MONAI_Demo
AI_Abnormal_1212,Abnormal,,RECTANGLE (83456 6656 256 256),AI_Confidence:0.762;Method:MONAI_Demo
AI_Abnormal_1213,Abnormal,,RECTANGLE (84480 6656 256 256),AI_Confidence:0.928;Method:MONAI_Demo
AI_Abnormal_1214,Abnormal,,RECTANGLE (86528 6656 256 256),AI_Confidence:0.860;Method:MONAI_Demo
AI_Abnormal_1215,Abnormal,,RECTANGLE (87040 6656 256 256),AI_Confidence:0.810;Method:MONAI_Demo
AI_Abnormal_1216,Abnormal,,RECTANGLE (88064 6656 256 256),AI_Confidence:0.830;Method:MONAI_Demo
AI_Abnormal_1217,Abnormal,,RECTANGLE (89088 6656 256 256),AI_Confidence:0.741;Method:MONAI_Demo
AI_Abnormal_1218,Abnormal,,RECTANGLE (89600 6656 256 256),AI_Confidence:0.863;Method:MONAI_Demo
AI_Abnormal_1219,Abnormal,,RECTANGLE (90624 6656 256 256),AI_Confidence:0.730;Method:MONAI_Demo
AI_Abnormal_1220,Abnormal,,RECTANGLE (93184 6656 256 256),AI_Confidence:0.770;Method:MONAI_Demo
AI_Abnormal_1221,Abnormal,,RECTANGLE (93696 6656 256 256),AI_Confidence:0.956;Method:MONAI_Demo
AI_Abnormal_1222,Abnormal,,RECTANGLE (94208 6656 256 256),AI_Confidence:0.981;Method:MONAI_Demo
AI_Abnormal_1223,Abnormal,,RECTANGLE (95744 6656 256 256),AI_Confidence:0.856;Method:MONAI_Demo
AI_Abnormal_1224,Abnormal,,RECTANGLE (100352 6656 256 256),AI_Confidence:0.723;Method:MONAI_Demo
